left_path,right_path,MSU 3DColor 2017,MSU 3DColor 2017 Confidence,Use
Flickr1024/Train/0788_L.png,Flickr1024/Train/0788_R.png,3.428601,249.246902,False
Flickr1024/Train/0789_L.png,Flickr1024/Train/0789_R.png,2.236218,250.057281,False
Flickr1024/Train/0790_L.png,Flickr1024/Train/0790_R.png,7.016848,250.825928,False
Flickr1024/Train/0791_L.png,Flickr1024/Train/0791_R.png,3.14389,245.894348,False
Flickr1024/Train/0792_L.png,Flickr1024/Train/0792_R.png,4.142135,227.582703,False
Flickr1024/Train/0793_L.png,Flickr1024/Train/0793_R.png,0.785354,234.502518,True
Flickr1024/Train/0794_L.png,Flickr1024/Train/0794_R.png,3.178222,229.547043,False
Flickr1024/Train/0795_L.png,Flickr1024/Train/0795_R.png,2.933214,246.760895,False
Flickr1024/Train/0796_L.png,Flickr1024/Train/0796_R.png,3.463608,241.075531,False
Flickr1024/Train/0797_L.png,Flickr1024/Train/0797_R.png,3.836197,247.564972,False
Flickr1024/Train/0798_L.png,Flickr1024/Train/0798_R.png,2.796855,242.542435,False
Flickr1024/Train/0799_L.png,Flickr1024/Train/0799_R.png,3.486608,234.587234,False
Flickr1024/Train/0800_L.png,Flickr1024/Train/0800_R.png,2.322655,248.704346,False
Flickr1024/Validation/0001_L.png,Flickr1024/Validation/0001_R.png,2.834996,242.314438,False
Flickr1024/Validation/0002_L.png,Flickr1024/Validation/0002_R.png,5.922677,228.200027,False
Flickr1024/Validation/0003_L.png,Flickr1024/Validation/0003_R.png,2.262214,219.718201,False
Flickr1024/Validation/0004_L.png,Flickr1024/Validation/0004_R.png,2.841721,248.457428,False
Flickr1024/Validation/0005_L.png,Flickr1024/Validation/0005_R.png,2.420783,247.533218,False
Flickr1024/Validation/0006_L.png,Flickr1024/Validation/0006_R.png,3.935168,242.08342,False
Flickr1024/Validation/0007_L.png,Flickr1024/Validation/0007_R.png,2.305061,233.660431,False
Flickr1024/Validation/0008_L.png,Flickr1024/Validation/0008_R.png,2.134224,247.061844,False
Flickr1024/Validation/0009_L.png,Flickr1024/Validation/0009_R.png,5.356026,244.745636,False
Flickr1024/Validation/0010_L.png,Flickr1024/Validation/0010_R.png,2.934798,247.18132,False
Flickr1024/Validation/0011_L.png,Flickr1024/Validation/0011_R.png,3.166353,205.678635,False
Flickr1024/Validation/0012_L.png,Flickr1024/Validation/0012_R.png,5.263795,236.12767,False
Flickr1024/Validation/0013_L.png,Flickr1024/Validation/0013_R.png,4.009934,175.407959,False
Flickr1024/Validation/0014_L.png,Flickr1024/Validation/0014_R.png,1.163181,211.774292,False
Flickr1024/Validation/0015_L.png,Flickr1024/Validation/0015_R.png,2.39226,249.90744,False
Flickr1024/Validation/0016_L.png,Flickr1024/Validation/0016_R.png,3.898831,239.201569,False
Flickr1024/Validation/0017_L.png,Flickr1024/Validation/0017_R.png,4.092669,245.884613,False
Flickr1024/Validation/0018_L.png,Flickr1024/Validation/0018_R.png,7.390611,248.222458,False
Flickr1024/Validation/0019_L.png,Flickr1024/Validation/0019_R.png,2.452012,239.754868,False
Flickr1024/Validation/0020_L.png,Flickr1024/Validation/0020_R.png,2.646964,246.208649,False
Flickr1024/Validation/0021_L.png,Flickr1024/Validation/0021_R.png,4.414404,242.086761,False
Flickr1024/Validation/0022_L.png,Flickr1024/Validation/0022_R.png,4.578745,224.545868,False
Flickr1024/Validation/0023_L.png,Flickr1024/Validation/0023_R.png,2.658157,251.235779,False
Flickr1024/Validation/0024_L.png,Flickr1024/Validation/0024_R.png,4.824104,235.241165,False
Flickr1024/Validation/0025_L.png,Flickr1024/Validation/0025_R.png,3.200167,237.287842,False
Flickr1024/Validation/0026_L.png,Flickr1024/Validation/0026_R.png,5.400634,246.973312,False
Flickr1024/Validation/0027_L.png,Flickr1024/Validation/0027_R.png,1.293417,226.022415,False
Flickr1024/Validation/0028_L.png,Flickr1024/Validation/0028_R.png,5.959931,229.805664,False
Flickr1024/Validation/0029_L.png,Flickr1024/Validation/0029_R.png,2.45177,248.945084,False
Flickr1024/Validation/0030_L.png,Flickr1024/Validation/0030_R.png,6.133798,228.287598,False
Flickr1024/Validation/0031_L.png,Flickr1024/Validation/0031_R.png,7.809202,240.057663,False
Flickr1024/Validation/0032_L.png,Flickr1024/Validation/0032_R.png,5.105182,239.81369,False
Flickr1024/Validation/0033_L.png,Flickr1024/Validation/0033_R.png,6.366027,201.894196,False
Flickr1024/Validation/0034_L.png,Flickr1024/Validation/0034_R.png,1.700316,243.107742,True
Flickr1024/Validation/0035_L.png,Flickr1024/Validation/0035_R.png,7.573348,235.048981,False
Flickr1024/Validation/0036_L.png,Flickr1024/Validation/0036_R.png,7.460833,230.056381,False
Flickr1024/Validation/0037_L.png,Flickr1024/Validation/0037_R.png,2.779764,250.983719,False
Flickr1024/Validation/0038_L.png,Flickr1024/Validation/0038_R.png,2.936769,237.553345,False
Flickr1024/Validation/0039_L.png,Flickr1024/Validation/0039_R.png,9.494036,184.331985,False
Flickr1024/Validation/0040_L.png,Flickr1024/Validation/0040_R.png,2.658878,242.912079,False
Flickr1024/Validation/0041_L.png,Flickr1024/Validation/0041_R.png,3.192222,246.774628,False
Flickr1024/Validation/0042_L.png,Flickr1024/Validation/0042_R.png,4.88585,116.407341,False
Flickr1024/Validation/0043_L.png,Flickr1024/Validation/0043_R.png,3.609635,245.947754,False
Flickr1024/Validation/0044_L.png,Flickr1024/Validation/0044_R.png,4.267231,249.441757,False
Flickr1024/Validation/0045_L.png,Flickr1024/Validation/0045_R.png,5.14729,242.174042,False
Flickr1024/Validation/0046_L.png,Flickr1024/Validation/0046_R.png,6.544477,220.982956,False
Flickr1024/Validation/0047_L.png,Flickr1024/Validation/0047_R.png,3.766653,246.147705,False
Flickr1024/Validation/0048_L.png,Flickr1024/Validation/0048_R.png,3.536344,242.85408,False
Flickr1024/Validation/0049_L.png,Flickr1024/Validation/0049_R.png,3.697921,248.702408,False
Flickr1024/Validation/0050_L.png,Flickr1024/Validation/0050_R.png,6.342535,234.188812,False
Flickr1024/Validation/0051_L.png,Flickr1024/Validation/0051_R.png,3.023793,240.358566,False
Flickr1024/Validation/0052_L.png,Flickr1024/Validation/0052_R.png,3.518222,245.74939,False
Flickr1024/Validation/0053_L.png,Flickr1024/Validation/0053_R.png,2.337211,249.735916,False
Flickr1024/Validation/0054_L.png,Flickr1024/Validation/0054_R.png,2.734303,246.623093,False
Flickr1024/Validation/0055_L.png,Flickr1024/Validation/0055_R.png,2.84356,243.6996,False
Flickr1024/Validation/0056_L.png,Flickr1024/Validation/0056_R.png,1.939842,248.188232,True
Flickr1024/Validation/0057_L.png,Flickr1024/Validation/0057_R.png,3.331412,241.658798,False
Flickr1024/Validation/0058_L.png,Flickr1024/Validation/0058_R.png,4.850434,183.438004,False
Flickr1024/Validation/0059_L.png,Flickr1024/Validation/0059_R.png,2.651954,239.07402,False
Flickr1024/Validation/0060_L.png,Flickr1024/Validation/0060_R.png,2.500571,239.7258,False
Flickr1024/Validation/0061_L.png,Flickr1024/Validation/0061_R.png,1.933808,240.645828,True
Flickr1024/Validation/0062_L.png,Flickr1024/Validation/0062_R.png,4.072849,226.70105,False
Flickr1024/Validation/0063_L.png,Flickr1024/Validation/0063_R.png,4.230744,250.989471,False
Flickr1024/Validation/0064_L.png,Flickr1024/Validation/0064_R.png,3.915775,234.951782,False
Flickr1024/Validation/0065_L.png,Flickr1024/Validation/0065_R.png,2.34382,242.840607,False
Flickr1024/Validation/0066_L.png,Flickr1024/Validation/0066_R.png,2.644939,223.790619,False
Flickr1024/Validation/0067_L.png,Flickr1024/Validation/0067_R.png,3.483848,245.526962,False
Flickr1024/Validation/0068_L.png,Flickr1024/Validation/0068_R.png,3.183982,245.999908,False
Flickr1024/Validation/0069_L.png,Flickr1024/Validation/0069_R.png,3.907088,154.280838,False
Flickr1024/Validation/0070_L.png,Flickr1024/Validation/0070_R.png,6.26764,242.005127,False
Flickr1024/Validation/0071_L.png,Flickr1024/Validation/0071_R.png,3.687768,241.761963,False
Flickr1024/Validation/0072_L.png,Flickr1024/Validation/0072_R.png,3.10264,240.549408,False
Flickr1024/Validation/0073_L.png,Flickr1024/Validation/0073_R.png,5.53992,234.278519,False
Flickr1024/Validation/0074_L.png,Flickr1024/Validation/0074_R.png,7.514524,212.511917,False
Flickr1024/Validation/0075_L.png,Flickr1024/Validation/0075_R.png,7.016225,227.87561,False
Flickr1024/Validation/0076_L.png,Flickr1024/Validation/0076_R.png,3.534042,247.613678,False
Flickr1024/Validation/0077_L.png,Flickr1024/Validation/0077_R.png,1.972095,240.849594,True
Flickr1024/Validation/0078_L.png,Flickr1024/Validation/0078_R.png,3.006068,240.531845,False
Flickr1024/Validation/0079_L.png,Flickr1024/Validation/0079_R.png,3.357365,252.604889,False
Flickr1024/Validation/0080_L.png,Flickr1024/Validation/0080_R.png,1.540803,247.509674,True
Flickr1024/Validation/0081_L.png,Flickr1024/Validation/0081_R.png,4.15247,229.461441,False
Flickr1024/Validation/0082_L.png,Flickr1024/Validation/0082_R.png,0.350354,218.077896,False
Flickr1024/Validation/0083_L.png,Flickr1024/Validation/0083_R.png,3.353769,234.325058,False
Flickr1024/Validation/0084_L.png,Flickr1024/Validation/0084_R.png,1.989573,240.925293,True
Flickr1024/Validation/0085_L.png,Flickr1024/Validation/0085_R.png,3.575173,242.87912,False
Flickr1024/Validation/0086_L.png,Flickr1024/Validation/0086_R.png,1.470006,242.748108,True
Flickr1024/Validation/0087_L.png,Flickr1024/Validation/0087_R.png,2.104163,241.016022,False
Flickr1024/Validation/0088_L.png,Flickr1024/Validation/0088_R.png,0.687533,235.705261,True
Flickr1024/Validation/0089_L.png,Flickr1024/Validation/0089_R.png,3.092271,242.425674,False
Flickr1024/Validation/0090_L.png,Flickr1024/Validation/0090_R.png,5.080388,231.871277,False
Flickr1024/Validation/0091_L.png,Flickr1024/Validation/0091_R.png,2.098628,227.673477,False
Flickr1024/Validation/0092_L.png,Flickr1024/Validation/0092_R.png,2.529648,251.886658,False
Flickr1024/Validation/0093_L.png,Flickr1024/Validation/0093_R.png,7.310249,243.536362,False
Flickr1024/Validation/0094_L.png,Flickr1024/Validation/0094_R.png,6.125618,252.242111,False
Flickr1024/Validation/0095_L.png,Flickr1024/Validation/0095_R.png,2.923291,253.357132,False
Flickr1024/Validation/0096_L.png,Flickr1024/Validation/0096_R.png,3.735053,244.373169,False
Flickr1024/Validation/0097_L.png,Flickr1024/Validation/0097_R.png,3.68557,250.758865,False
Flickr1024/Validation/0098_L.png,Flickr1024/Validation/0098_R.png,3.232888,242.632629,False
Flickr1024/Validation/0099_L.png,Flickr1024/Validation/0099_R.png,14.395231,214.834076,False
Flickr1024/Validation/0100_L.png,Flickr1024/Validation/0100_R.png,5.943808,230.810684,False
Flickr1024/Validation/0101_L.png,Flickr1024/Validation/0101_R.png,5.341705,240.005524,False
Flickr1024/Validation/0102_L.png,Flickr1024/Validation/0102_R.png,4.009094,246.974258,False
Flickr1024/Validation/0103_L.png,Flickr1024/Validation/0103_R.png,2.640332,240.621857,False
Flickr1024/Validation/0104_L.png,Flickr1024/Validation/0104_R.png,5.502272,230.287994,False
Flickr1024/Validation/0105_L.png,Flickr1024/Validation/0105_R.png,6.569191,246.070679,False
Flickr1024/Validation/0106_L.png,Flickr1024/Validation/0106_R.png,2.743554,245.087463,False
Flickr1024/Validation/0107_L.png,Flickr1024/Validation/0107_R.png,9.575244,239.581726,False
Flickr1024/Validation/0108_L.png,Flickr1024/Validation/0108_R.png,1.227549,251.208038,True
Flickr1024/Validation/0109_L.png,Flickr1024/Validation/0109_R.png,3.187303,236.171005,False
Flickr1024/Validation/0110_L.png,Flickr1024/Validation/0110_R.png,1.491619,247.709106,True
Flickr1024/Validation/0111_L.png,Flickr1024/Validation/0111_R.png,1.875613,244.903946,True
Flickr1024/Validation/0112_L.png,Flickr1024/Validation/0112_R.png,3.203616,240.097488,False
InStereo2K/test/000040/left.png,InStereo2K/test/000040/right.png,2.503439,247.738907,False
InStereo2K/test/000080/left.png,InStereo2K/test/000080/right.png,2.419681,243.429901,False
InStereo2K/test/000120/left.png,InStereo2K/test/000120/right.png,2.730575,238.651672,False
InStereo2K/test/000160/left.png,InStereo2K/test/000160/right.png,4.75867,197.159531,False
InStereo2K/test/000200/left.png,InStereo2K/test/000200/right.png,3.021768,218.30426,False
InStereo2K/test/000240/left.png,InStereo2K/test/000240/right.png,2.465772,239.774017,False
InStereo2K/test/000280/left.png,InStereo2K/test/000280/right.png,1.930173,225.474457,False
InStereo2K/test/000320/left.png,InStereo2K/test/000320/right.png,1.390127,225.813751,False
InStereo2K/test/000360/left.png,InStereo2K/test/000360/right.png,2.187324,224.592102,False
InStereo2K/test/000400/left.png,InStereo2K/test/000400/right.png,1.785915,238.563217,True
InStereo2K/test/000440/left.png,InStereo2K/test/000440/right.png,1.814268,239.890091,True
InStereo2K/test/000480/left.png,InStereo2K/test/000480/right.png,2.52203,229.152008,False
InStereo2K/test/000520/left.png,InStereo2K/test/000520/right.png,2.041742,233.759583,True
InStereo2K/test/000560/left.png,InStereo2K/test/000560/right.png,3.528402,249.708099,False
InStereo2K/test/000600/left.png,InStereo2K/test/000600/right.png,2.38346,232.048706,False
InStereo2K/test/000640/left.png,InStereo2K/test/000640/right.png,2.055572,241.87323,True
InStereo2K/test/000680/left.png,InStereo2K/test/000680/right.png,1.923618,240.221863,True
InStereo2K/test/000720/left.png,InStereo2K/test/000720/right.png,3.071971,239.003632,False
InStereo2K/test/000760/left.png,InStereo2K/test/000760/right.png,3.4399,236.013794,False
InStereo2K/test/000800/left.png,InStereo2K/test/000800/right.png,2.649748,246.52713,False
InStereo2K/test/000840/left.png,InStereo2K/test/000840/right.png,2.413532,245.362869,False
InStereo2K/test/000880/left.png,InStereo2K/test/000880/right.png,2.648535,245.416061,False
InStereo2K/test/000920/left.png,InStereo2K/test/000920/right.png,2.648003,239.669403,False
InStereo2K/test/000960/left.png,InStereo2K/test/000960/right.png,1.531934,239.144318,True
InStereo2K/test/001000/left.png,InStereo2K/test/001000/right.png,2.285888,238.58342,False
InStereo2K/test/001040/left.png,InStereo2K/test/001040/right.png,2.806769,242.48349,False
InStereo2K/test/001080/left.png,InStereo2K/test/001080/right.png,1.423017,249.797897,True
InStereo2K/test/001120/left.png,InStereo2K/test/001120/right.png,1.587913,249.233566,True
InStereo2K/test/001160/left.png,InStereo2K/test/001160/right.png,1.990718,241.843109,True
InStereo2K/test/001200/left.png,InStereo2K/test/001200/right.png,1.174092,242.459061,True
InStereo2K/test/001240/left.png,InStereo2K/test/001240/right.png,1.50768,248.219452,True
InStereo2K/test/001280/left.png,InStereo2K/test/001280/right.png,1.658764,243.919312,True
InStereo2K/test/001320/left.png,InStereo2K/test/001320/right.png,1.294743,248.808319,True
InStereo2K/test/001360/left.png,InStereo2K/test/001360/right.png,1.492911,247.196411,True
InStereo2K/test/001400/left.png,InStereo2K/test/001400/right.png,2.073203,244.708191,True
InStereo2K/test/001440/left.png,InStereo2K/test/001440/right.png,1.657907,246.311813,True
InStereo2K/test/001500/left.png,InStereo2K/test/001500/right.png,1.947116,249.513885,True
InStereo2K/test/001540/left.png,InStereo2K/test/001540/right.png,1.68498,242.643845,True
InStereo2K/test/001580/left.png,InStereo2K/test/001580/right.png,1.415528,244.265533,True
InStereo2K/test/001620/left.png,InStereo2K/test/001620/right.png,1.43492,247.983887,True
InStereo2K/test/001660/left.png,InStereo2K/test/001660/right.png,1.570503,243.098495,True
InStereo2K/test/001700/left.png,InStereo2K/test/001700/right.png,2.041903,246.273178,True
InStereo2K/test/001740/left.png,InStereo2K/test/001740/right.png,1.592003,248.446289,True
InStereo2K/test/001780/left.png,InStereo2K/test/001780/right.png,2.203074,251.04892,False
InStereo2K/test/001820/left.png,InStereo2K/test/001820/right.png,1.35488,241.776291,True
InStereo2K/test/001860/left.png,InStereo2K/test/001860/right.png,2.169885,252.454483,False
InStereo2K/test/001900/left.png,InStereo2K/test/001900/right.png,12.562493,195.561325,False
InStereo2K/test/001940/left.png,InStereo2K/test/001940/right.png,8.055046,232.517578,False
InStereo2K/test/001980/left.png,InStereo2K/test/001980/right.png,7.372864,203.895615,False
InStereo2K/test/002006/left.png,InStereo2K/test/002006/right.png,4.90127,188.689056,False
InStereo2K/train/000000/left.png,InStereo2K/train/000000/right.png,2.380512,241.299393,False
InStereo2K/train/000001/left.png,InStereo2K/train/000001/right.png,2.757115,232.228638,False
InStereo2K/train/000002/left.png,InStereo2K/train/000002/right.png,2.15398,245.157257,False
InStereo2K/train/000003/left.png,InStereo2K/train/000003/right.png,2.497506,238.549164,False
InStereo2K/train/000004/left.png,InStereo2K/train/000004/right.png,2.116322,245.578445,False
InStereo2K/train/000005/left.png,InStereo2K/train/000005/right.png,2.478112,239.905579,False
InStereo2K/train/000006/left.png,InStereo2K/train/000006/right.png,2.339371,242.275452,False
InStereo2K/train/000007/left.png,InStereo2K/train/000007/right.png,2.454173,237.775925,False
InStereo2K/train/000008/left.png,InStereo2K/train/000008/right.png,2.231121,245.955521,False
InStereo2K/train/000009/left.png,InStereo2K/train/000009/right.png,2.318038,238.57695,False
InStereo2K/train/000010/left.png,InStereo2K/train/000010/right.png,2.319148,240.180664,False
InStereo2K/train/000011/left.png,InStereo2K/train/000011/right.png,2.338028,232.687836,False
InStereo2K/train/000012/left.png,InStereo2K/train/000012/right.png,2.356357,240.642334,False
InStereo2K/train/000013/left.png,InStereo2K/train/000013/right.png,2.509841,233.014984,False
InStereo2K/train/000014/left.png,InStereo2K/train/000014/right.png,2.18281,242.987991,False
InStereo2K/train/000015/left.png,InStereo2K/train/000015/right.png,2.560729,231.815414,False
InStereo2K/train/000016/left.png,InStereo2K/train/000016/right.png,2.190709,242.035767,False
InStereo2K/train/000017/left.png,InStereo2K/train/000017/right.png,2.248594,234.987946,False
InStereo2K/train/000018/left.png,InStereo2K/train/000018/right.png,2.278175,239.026031,False
InStereo2K/train/000019/left.png,InStereo2K/train/000019/right.png,2.305654,236.022552,False
InStereo2K/train/000020/left.png,InStereo2K/train/000020/right.png,4.068061,247.750381,False
InStereo2K/train/000021/left.png,InStereo2K/train/000021/right.png,9.616291,248.770142,False
InStereo2K/train/000022/left.png,InStereo2K/train/000022/right.png,9.629345,249.06575,False
InStereo2K/train/000023/left.png,InStereo2K/train/000023/right.png,9.735647,249.634109,False
InStereo2K/train/000024/left.png,InStereo2K/train/000024/right.png,8.967481,246.695801,False
InStereo2K/train/000025/left.png,InStereo2K/train/000025/right.png,8.130245,245.340851,False
InStereo2K/train/000026/left.png,InStereo2K/train/000026/right.png,7.69931,247.136383,False
InStereo2K/train/000027/left.png,InStereo2K/train/000027/right.png,7.509252,243.002914,False
InStereo2K/train/000028/left.png,InStereo2K/train/000028/right.png,6.071941,245.331543,False
InStereo2K/train/000029/left.png,InStereo2K/train/000029/right.png,6.60113,247.01239,False
InStereo2K/train/000030/left.png,InStereo2K/train/000030/right.png,8.300822,240.388321,False
InStereo2K/train/000031/left.png,InStereo2K/train/000031/right.png,8.040688,241.740753,False
InStereo2K/train/000032/left.png,InStereo2K/train/000032/right.png,8.606934,244.105698,False
InStereo2K/train/000033/left.png,InStereo2K/train/000033/right.png,8.116699,242.150604,False
InStereo2K/train/000034/left.png,InStereo2K/train/000034/right.png,8.000068,242.213791,False
InStereo2K/train/000035/left.png,InStereo2K/train/000035/right.png,7.068428,240.379318,False
InStereo2K/train/000036/left.png,InStereo2K/train/000036/right.png,8.20991,240.468491,False
InStereo2K/train/000037/left.png,InStereo2K/train/000037/right.png,7.639452,240.789017,False
InStereo2K/train/000038/left.png,InStereo2K/train/000038/right.png,7.264678,239.682495,False
InStereo2K/train/000039/left.png,InStereo2K/train/000039/right.png,8.742383,242.585251,False
InStereo2K/train/000041/left.png,InStereo2K/train/000041/right.png,2.333958,246.684235,False
InStereo2K/train/000042/left.png,InStereo2K/train/000042/right.png,2.517021,246.043518,False
InStereo2K/train/000043/left.png,InStereo2K/train/000043/right.png,2.812456,246.624344,False
InStereo2K/train/000044/left.png,InStereo2K/train/000044/right.png,2.826031,246.372375,False
InStereo2K/train/000045/left.png,InStereo2K/train/000045/right.png,2.846947,248.62854,False
InStereo2K/train/000046/left.png,InStereo2K/train/000046/right.png,2.778096,248.545242,False
InStereo2K/train/000047/left.png,InStereo2K/train/000047/right.png,2.717439,247.194809,False
InStereo2K/train/000048/left.png,InStereo2K/train/000048/right.png,2.337791,246.133759,False
InStereo2K/train/000049/left.png,InStereo2K/train/000049/right.png,2.151939,245.869797,False
InStereo2K/train/000050/left.png,InStereo2K/train/000050/right.png,1.810595,243.680588,True
InStereo2K/train/000051/left.png,InStereo2K/train/000051/right.png,1.982835,246.073547,True
InStereo2K/train/000052/left.png,InStereo2K/train/000052/right.png,2.051126,245.883957,True
InStereo2K/train/000053/left.png,InStereo2K/train/000053/right.png,2.024387,244.871841,True
InStereo2K/train/000054/left.png,InStereo2K/train/000054/right.png,4.672372,227.343643,False
InStereo2K/train/000055/left.png,InStereo2K/train/000055/right.png,1.956606,244.31337,True
InStereo2K/train/000056/left.png,InStereo2K/train/000056/right.png,2.01582,246.830734,True
InStereo2K/train/000057/left.png,InStereo2K/train/000057/right.png,1.933416,244.422028,True
InStereo2K/train/000058/left.png,InStereo2K/train/000058/right.png,2.085676,244.703461,False
InStereo2K/train/000059/left.png,InStereo2K/train/000059/right.png,1.892182,247.609863,True
InStereo2K/train/000060/left.png,InStereo2K/train/000060/right.png,2.22058,246.129944,False
InStereo2K/train/000061/left.png,InStereo2K/train/000061/right.png,4.407428,220.086182,False
InStereo2K/train/000062/left.png,InStereo2K/train/000062/right.png,3.89672,219.661285,False
InStereo2K/train/000063/left.png,InStereo2K/train/000063/right.png,4.24748,230.249359,False
InStereo2K/train/000064/left.png,InStereo2K/train/000064/right.png,6.820498,222.02243,False
InStereo2K/train/000065/left.png,InStereo2K/train/000065/right.png,5.071945,225.730347,False
InStereo2K/train/000066/left.png,InStereo2K/train/000066/right.png,2.585211,239.221909,False
InStereo2K/train/000067/left.png,InStereo2K/train/000067/right.png,7.093331,226.121918,False
InStereo2K/train/000068/left.png,InStereo2K/train/000068/right.png,6.238606,228.937271,False
InStereo2K/train/000069/left.png,InStereo2K/train/000069/right.png,2.639857,241.315018,False
InStereo2K/train/000070/left.png,InStereo2K/train/000070/right.png,3.073058,222.953323,False
InStereo2K/train/000071/left.png,InStereo2K/train/000071/right.png,2.452545,241.821777,False
InStereo2K/train/000072/left.png,InStereo2K/train/000072/right.png,2.23782,236.995056,False
InStereo2K/train/000073/left.png,InStereo2K/train/000073/right.png,2.659626,240.354279,False
InStereo2K/train/000074/left.png,InStereo2K/train/000074/right.png,2.537296,243.137024,False
InStereo2K/train/000075/left.png,InStereo2K/train/000075/right.png,2.536327,239.883942,False
InStereo2K/train/000076/left.png,InStereo2K/train/000076/right.png,2.318934,241.48494,False
InStereo2K/train/000077/left.png,InStereo2K/train/000077/right.png,2.403278,242.018692,False
InStereo2K/train/000078/left.png,InStereo2K/train/000078/right.png,2.396555,239.498749,False
InStereo2K/train/000079/left.png,InStereo2K/train/000079/right.png,2.472084,240.681946,False
InStereo2K/train/000081/left.png,InStereo2K/train/000081/right.png,2.516613,241.746094,False
InStereo2K/train/000082/left.png,InStereo2K/train/000082/right.png,2.306971,243.64389,False
InStereo2K/train/000083/left.png,InStereo2K/train/000083/right.png,2.653733,246.038208,False
InStereo2K/train/000084/left.png,InStereo2K/train/000084/right.png,2.467172,243.239243,False
InStereo2K/train/000085/left.png,InStereo2K/train/000085/right.png,2.825743,246.912048,False
InStereo2K/train/000086/left.png,InStereo2K/train/000086/right.png,2.804966,246.585541,False
InStereo2K/train/000087/left.png,InStereo2K/train/000087/right.png,2.583491,246.888321,False
InStereo2K/train/000088/left.png,InStereo2K/train/000088/right.png,2.753963,247.291611,False
InStereo2K/train/000089/left.png,InStereo2K/train/000089/right.png,2.646013,243.521988,False
InStereo2K/train/000090/left.png,InStereo2K/train/000090/right.png,3.021058,235.355423,False
InStereo2K/train/000091/left.png,InStereo2K/train/000091/right.png,3.650009,239.756989,False
InStereo2K/train/000092/left.png,InStereo2K/train/000092/right.png,3.079935,242.39653,False
InStereo2K/train/000093/left.png,InStereo2K/train/000093/right.png,4.111896,225.859055,False
InStereo2K/train/000094/left.png,InStereo2K/train/000094/right.png,3.04206,240.334229,False
InStereo2K/train/000095/left.png,InStereo2K/train/000095/right.png,3.102306,239.838699,False
InStereo2K/train/000096/left.png,InStereo2K/train/000096/right.png,2.42585,235.123016,False
InStereo2K/train/000097/left.png,InStereo2K/train/000097/right.png,3.123595,237.317871,False
InStereo2K/train/000098/left.png,InStereo2K/train/000098/right.png,2.317596,234.577057,False
InStereo2K/train/000099/left.png,InStereo2K/train/000099/right.png,2.677253,237.301575,False
InStereo2K/train/000100/left.png,InStereo2K/train/000100/right.png,2.807033,237.799194,False
InStereo2K/train/000101/left.png,InStereo2K/train/000101/right.png,2.569223,236.827911,False
InStereo2K/train/000102/left.png,InStereo2K/train/000102/right.png,3.308994,244.186096,False
InStereo2K/train/000103/left.png,InStereo2K/train/000103/right.png,2.949465,240.945969,False
InStereo2K/train/000104/left.png,InStereo2K/train/000104/right.png,2.636233,240.397049,False
InStereo2K/train/000105/left.png,InStereo2K/train/000105/right.png,2.745682,242.253021,False
InStereo2K/train/000106/left.png,InStereo2K/train/000106/right.png,2.747493,240.902771,False
InStereo2K/train/000107/left.png,InStereo2K/train/000107/right.png,3.127884,240.320908,False
InStereo2K/train/000108/left.png,InStereo2K/train/000108/right.png,2.878366,242.41864,False
InStereo2K/train/000109/left.png,InStereo2K/train/000109/right.png,2.641767,240.202026,False
InStereo2K/train/000110/left.png,InStereo2K/train/000110/right.png,2.877341,240.891571,False
InStereo2K/train/000111/left.png,InStereo2K/train/000111/right.png,2.980235,239.624298,False
InStereo2K/train/000112/left.png,InStereo2K/train/000112/right.png,3.039425,241.174896,False
InStereo2K/train/000113/left.png,InStereo2K/train/000113/right.png,2.690902,237.772659,False
InStereo2K/train/000114/left.png,InStereo2K/train/000114/right.png,2.252073,240.693344,False
InStereo2K/train/000115/left.png,InStereo2K/train/000115/right.png,2.740446,239.483459,False
InStereo2K/train/000116/left.png,InStereo2K/train/000116/right.png,2.393285,240.873917,False
InStereo2K/train/000117/left.png,InStereo2K/train/000117/right.png,2.212012,239.714325,False
InStereo2K/train/000118/left.png,InStereo2K/train/000118/right.png,2.888755,240.572449,False
InStereo2K/train/000119/left.png,InStereo2K/train/000119/right.png,2.678058,239.710403,False
InStereo2K/train/000121/left.png,InStereo2K/train/000121/right.png,2.509725,240.337677,False
InStereo2K/train/000122/left.png,InStereo2K/train/000122/right.png,2.422658,242.779846,False
InStereo2K/train/000123/left.png,InStereo2K/train/000123/right.png,1.878869,241.633575,True
InStereo2K/train/000124/left.png,InStereo2K/train/000124/right.png,3.019077,225.73262,False
InStereo2K/train/000125/left.png,InStereo2K/train/000125/right.png,3.18638,225.387589,False
InStereo2K/train/000126/left.png,InStereo2K/train/000126/right.png,2.491581,224.833557,False
InStereo2K/train/000127/left.png,InStereo2K/train/000127/right.png,2.267124,224.845596,False
InStereo2K/train/000128/left.png,InStereo2K/train/000128/right.png,2.638246,222.673141,False
InStereo2K/train/000129/left.png,InStereo2K/train/000129/right.png,2.530536,221.368607,False
InStereo2K/train/000130/left.png,InStereo2K/train/000130/right.png,2.807896,227.007233,False
InStereo2K/train/000131/left.png,InStereo2K/train/000131/right.png,2.917078,228.178757,False
InStereo2K/train/000132/left.png,InStereo2K/train/000132/right.png,3.93728,224.088669,False
InStereo2K/train/000133/left.png,InStereo2K/train/000133/right.png,3.871557,222.365921,False
